sentence,label_name,label_ID,language
"U.S. visa laws have changed and become so much more complex since the days of Ellis Island that it is simply impossible for many hardworking people around the world to legally immigrate to the USA, they say.
",Policy Prescription and Evaluation,6.0,en
Isn't there a compromise position? Can we not provide amnesty for those currently in the U.S. and a reasonable way for others to get through the process?,Policy Prescription and Evaluation,6.0,en
Illegal immigration and silly season,Other,15.0,en
"You see, four years ago, as a state lawmaker from Tifton, Scott cast a vote against an effort to slap a 5 percent tax on money wired home by illegal immigrants.",Economic,1.0,en
THE IMMIGRATION BONUS,Other,15.0,en
"Illegal immigrant population in U.S. drops, report says",Cultural Identity,11.0,en
"The drop has contributed to an 8 percent decrease in the estimated number of illegal immigrants living in the United States, from a peak of 12 million in 2007 to 11.1 million in 2009, the report said. Of the 11.1 million, 60 percent came from Mexico, 20 percent from other parts of Latin America, 11 percent from Asia, and 9 percent from Africa, Europe, Canada and elsewhere. The new figures come amid a heated national debate over efforts by Arizona and other jurisdictions to identify people who are here illegally and push to have them deported.",Cultural Identity,11.0,en
"Although I am frustrated by illegal immigrants' lack of contribution to a society that they expect so much from, I also recognize that their dream is the same as ours.",Cultural Identity,11.0,en
Senate passes immigration bill,Political,13.0,en
"President Obama talks a good game when it comes to immigration reform. But by now, it is obvious that's all he does, and few take his promises seriously.",Political,13.0,en
The legislation includes both a watered-down enforcement provision that police say won't make much difference,Crime and Punishment,7.0,en
"Karl Rove, Jeb Bush and Newt Gingrich are among the Republican grandees who have distanced themselves from that approach and warned of the peril it poses for the party. In the wake of Arizona's legislation last year, a wave of copycat bills would go a long way toward permanently ridding the GOP of Hispanics, the nation's largest and fastest-growing minority.",Political,13.0,en
Immigration bill won't bankrupt state,Economic,1.0,en
MAN HELD AFTER CARROLLWOOD STANDOFF,Crime and Punishment,7.0,en
The Migration Policy Institute report cited in the article found that consistent enforcement leads illegal immigrants to leave the United States voluntarily.,Policy Prescription and Evaluation,6.0,en
limited taxpayer-funded resources are no longer drained and scarce jobs are opened up for unemployed Americans and legal immigrant workers.,Economic,1.0,en
"Michael A. Fletcher's reporting on the bitter irony facing the Fresno, Calif., workforce - an achingly high unemployment rate coexisting with a panoply of unfilled job openings for skilled workers [front page, Feb. 2] - said as much, if not more, about the need for comprehensive immigration reform as it did about the need for worker training.",Economic,1.0,en
"Pintado said he didn't mean to kill Snyder, but ""was glad the e-mail made (Snyder) nervous,"" according to an arrest affidavit. Pintado was charged with attempted corruption by threat of a public official and written threat to kill or injure, which are second- and third-degree felonies, respectively.",Crime and Punishment,7.0,en
"The first individuals scheduled to be deported are Haitians who had been incarcerated for crimes in the United States, were released and benefited temporarily from the moratorium on repatriations after the quake.",Crime and Punishment,7.0,en
Advocates also worry the program could end up deporting domestic violence victims who are sometimes booked by cops after a dispute.,Crime and Punishment,7.0,en
"When Republicans take over the House of Representatives and Democrats lose six seats in the Senate, bills that crack down on illegal immigration will find new life, and those that help legalize any of the country's 11 million illegal immigrants will struggle.",Political,13.0,en
"""We need policies that grow our economy, that create jobs and that move us back on the road to a prosperous Georgia,"" said Sen. Nan Orrock, D-Atlanta, who appeared alongside Rep. Virgil Fludd, D-Tyrone. ""Ill-conceived anti-immigrant legislation won't do that.""",Policy Prescription and Evaluation,6.0,en
Kevin Riordan: La Esperanza in Lindenwold an immigrant success story,Quality of Life,10.0,en
Opinion: Democrats no better on immigration than GOP,Political,13.0,en
Governor Pardons Six Immigrants Facing Deportation Over Old Crimes,Crime and Punishment,7.0,en
RIGHTMARCH.COM CLAIMS DREAM ACT WOULD PROVIDE AMNESTY TO TWO MILLION ILLEGAL IMMIGRANTS,"Legality, Constitutionality, Jurisdiction",5.0,en
Gwinnett; Gwinnett: Ex-Serbian soldier guilty of lies about immigration,Crime and Punishment,7.0,en
"Civil liberties groups on Thursday asked a judge to block a Georgia law that cracks down on illegal immigration, saying that the measure violates state and federal law.","Legality, Constitutionality, Jurisdiction",5.0,en
"Ross Douthat: Trust but e-verify
","Legality, Constitutionality, Jurisdiction",5.0,en
Lawyers for Immigrants,"Legality, Constitutionality, Jurisdiction",5.0,en
"Few states are as conservative as Utah, yet this year the rock-ribbed Republicans running the statehouse there passed a package of immigration bills that could serve as a model for Congress.",Political,13.0,en
"Calling for legal protection for illegal immigrants and workers' rights, demonstrators met at the intersection of King  and Story roads, then streamed down King and turned onto Alum Rock Avenue, ending their three-mile march with a rally at San Jose City Hall.",Public Sentiment,12.0,en
Immigration Is Lead Topic As Leaders Are Gathered,Political,13.0,en
" It battles against Arizona's immigration law, which recently sustained another legal defeat when a federal appeals court affirmed a lower court ruling that struck down most of it, and copycat versions around the country.","Legality, Constitutionality, Jurisdiction",5.0,en
"What the article doesn't mention is the significant number of immigrant organizations, leaders and community members that have long worked daily to improve the quality of life for everyone here.",Quality of Life,10.0,en
"However, we think Balmer's bill to punish Colorado communities that would ""opt out"" of the program is unnecessary since there is no waiver process for Secure Communities.",Policy Prescription and Evaluation,6.0,en
The head of the Immigration and Naturalization Service denied Republican charges Tuesday that she came under White House pressure to speed up approval of citizenship applications before last November's elections.,Political,13.0,en
U.S. Moves to Tighten Rules On Noncitizens' Gun Buying; Shootings at Empire State Building Spur Change,"Legality, Constitutionality, Jurisdiction",5.0,en
COURT BACKLOG GIVES BX. STUDENT 1-YR. REPRIEVE FROM DEPORT TRIAL,Capacity and Resources,2.0,en
"A group of faith leaders, community activists and immigrants took upon themselves the unhappy task of marking the 12 months of this legislation that gave legal standing to the worst anti-immigrant prejudices and attitudes.",Public Sentiment,12.0,en
"Georgia's restaurant industry is reporting labor shortages after the passage of the state's tough new immigration enforcement law, a new survey by the Georgia Restaurant Association shows.",Capacity and Resources,2.0,en
"The right kind of immigration policy means more jobs for Americans at home and greater competiveness for American companies abroad. Unfortunately, that's not the policy we now have. But we know what it would look like.",Policy Prescription and Evaluation,6.0,en
